coding_id,token_id,family,term,kwic_line,doc_id,year,decade,genre,source,left,target,right,context
mgc0108,mg1109,shoo,shooing,79,10053,1934,1930,FIC,UnfinishedCathedral,I had a fancy that in a moment she would be,shooing,me out of the house as I had seen her shoo recalcitrant,I had a fancy that in a moment she would be shooing me out of the house as I had seen her shoo recalcitrant
mgc0109,mg0866,shoo,shooed,4,5519,1908,1900,FIC,TreasureValley,Twelve Tribes emigrated from the back yard they were promptly,shooed,across the street and over into the doctor 's garden . Davy,Twelve Tribes emigrated from the back yard they were promptly shooed across the street and over into the doctor 's garden . Davy
mgc0110,mg0436,boo,booing,118,668875,1987,1980,NEWS,Chicago,walk out there and see all these people ; they were,booing,"us a couple weeks ago , "" Marshall said . "" Guys","walk out there and see all these people ; they were booing us a couple weeks ago , "" Marshall said . "" Guys"
mgc0111,mg0942,shoo,shooed,85,781990,1965,1960,FIC,DoorbellRang,"was the busiest time of day downstairs for Felix , I",shooed,him out and took Wolfe 's coat and hung it up and,"was the busiest time of day downstairs for Felix , I shooed him out and took Wolfe 's coat and hung it up and"
mgc0112,mg0165,boo,booed,126,291856,1977,1970,MAG,Time,"#'s home state of Colorado last month , football fans",booed,in Denver 's Mile High Stadium . Reason : for nearly nine,"#'s home state of Colorado last month , football fans booed in Denver 's Mile High Stadium . Reason : for nearly nine"
mgc0113,mg0236,boo,booed,57,616271,2001,2000,NEWS,Atlanta,"#, "" Boas said . "" He had never been",booed,"before , even when he was running go-karts . "" # Boas","#, "" Boas said . "" He had never been booed before , even when he was running go-karts . "" # Boas"
mgc0114,mg1409,wow,wowing,20,10586,1974,1970,FIC,MyLifeAsMan,#for you when you got home from a day of,wowing,"the teachers . You were n't exactly trained to take punishment ,","#for you when you got home from a day of wowing the teachers . You were n't exactly trained to take punishment ,"
mgc0115,mg1455,wow,wows,24,386551,2003,2000,MAG,Smithsonian,", one of the greatest drummers of all time still riffs up a storm and",wows,"fellow musicians # YOU MAY NOT HAVE HEARD of Roy Haynes, but you have",", one of the greatest drummers of all time still riffs up a storm and wows fellow musicians # YOU MAY NOT HAVE HEARD of Roy Haynes, but you have"
mgc0116,mg1365,wow,wowed,68,661039,2004,2000,NEWS,CSMonitor,#unsolicited print to the 1992 Toronto film festival . It,wowed,the programmers . Though the film went on to win the American,#unsolicited print to the 1992 Toronto film festival . It wowed the programmers . Though the film went on to win the American
mgc0117,mg0918,shoo,shooed,7,10205,1945,1940,FIC,LionIsInStreets,""" Three flies buzzed and circled over the table . Verity",shooed,"at them ineffectually . "" We 'll get some screens , first",""" Three flies buzzed and circled over the table . Verity shooed at them ineffectually . "" We 'll get some screens , first"
mgc0118,mg0802,ooh,oohing,9,48272,2003,2000,FIC,Ploughshares,", but the tiger was silent . When the audience was",oohing,and aahing over the tamer placing his head into a lion 's,", but the tiger was silent . When the audience was oohing and aahing over the tamer placing his head into a lion 's"
mgc0119,mg0180,boo,booed,260,432106,1982,1980,MAG,USNWR,"#Party Congress in France last October , he was roundly",booed,. French officials say the U.S. has scored points by,"#Party Congress in France last October , he was roundly booed . French officials say the U.S. has scored points by"
mgc0120,mg0985,shoo,shooed,122,330356,1985,1980,MAG,Time,watching . An ABC television crew staying in the hotel was,shooed,off and told to come back when the food had been served,watching . An ABC television crew staying in the hotel was shooed off and told to come back when the food had been served
mgc0121,mg1013,shoo,shooed,65,54716,1997,1990,FIC,FantasySciFi,the lawn . # Mrs. Meadows opened the glass door and,shooed,"her pet out . "" Now at least he wo n't be","the lawn . # Mrs. Meadows opened the glass door and shooed her pet out . "" Now at least he wo n't be"
mgc0122,mg0427,boo,booing,84,14001,1979,1970,FIC,Play:CircusValentine,stupid . IN THE CENTER RINGGoldie continues . The crowd is,booing,"now . GOLDIE The only thing we ownThat 's worth anything ,","stupid . IN THE CENTER RINGGoldie continues . The crowd is booing now . GOLDIE The only thing we ownThat 's worth anything ,"
mgc0123,mg0020,boo,booed,190,302315,1931,1930,MAG,Time,"#at a session earlier in the week , hissed and",booed,"the cherished French thesis of "" No Disarmament Without","#at a session earlier in the week , hissed and booed the cherished French thesis of "" No Disarmament Without"
mgc0124,mg0976,shoo,shooed,20,782024,1981,1980,FIC,WarRoses,his office long after the others had gone . He had,shooed,"away the cleaning woman , a portly Spanish-looking lady who","his office long after the others had gone . He had shooed away the cleaning woman , a portly Spanish-looking lady who"
mgc0125,mg0341,boo,booing,205,149624,1940,1940,MAG,Time,"the town centre , Willkie got his first real baptism by",booing,: a three-story red-brick General Motors assembly plant,"the town centre , Willkie got his first real baptism by booing : a three-story red-brick General Motors assembly plant"
mgc0126,mg1025,shoo,shooed,166,45409,1999,1990,FIC,ConfidenceInIzmir,and millions of devalued lira were at stake . The waiter,shooed,"the hawker from their table , and a final fingernail of sun","and millions of devalued lira were at stake . The waiter shooed the hawker from their table , and a final fingernail of sun"
mgc0127,mg0737,boo,boos,8,4187036,2016,2010,NEWS,Washington Post,"pricey quarterback , his return to Denver resulting in numerous",boos,and a 27-9 Texans loss in which the road team made things,"pricey quarterback , his return to Denver resulting in numerous boos and a 27-9 Texans loss in which the road team made things"
mgc0128,mg0406,boo,booing,90,728691,1970,1970,NEWS,Chicago,"reached the microphone , she could not be heard over the",booing,of the audience . The University of Illinois walkout occurred,"reached the microphone , she could not be heard over the booing of the audience . The University of Illinois walkout occurred"
mgc0129,mg0782,ooh,oohed,8,4085317,2010,2010,FIC,Analog,"overhead , and Andrea gasped . Several of the other astronomers",oohed,"and aahed . "" Make a wish , "" Craig said .","overhead , and Andrea gasped . Several of the other astronomers oohed and aahed . "" Make a wish , "" Craig said ."
mgc0130,mg1295,wow,wowed,45,679486,1911,1910,NEWS,Chicago,"#Mr. Clarke ? s own statement , he had not",Wowed,much aptitude for business and had been erratic . His brother,"#Mr. Clarke ? s own statement , he had not Wowed much aptitude for business and had been erratic . His brother"
mgc0131,mg0727,boo,boos,96,4109041,2011,2010,MAG,USAToday,"Each time they come into view , they are met with",boos,"from all around but , to everyone 's surprise , no punishment","Each time they come into view , they are met with boos from all around but , to everyone 's surprise , no punishment"
mgc0132,mg0169,boo,booed,105,491872,1979,1970,MAG,SatEvePost,#political speech last year when some people in the audience,booed,her . What would you have done if you 'd been the,#political speech last year when some people in the audience booed her . What would you have done if you 'd been the
mgc0133,mg0145,boo,booed,106,729712,1971,1970,NEWS,Chicago,#concert which has a ' star . ' They even,booed,Herbert von Karajan 's ' Die Walkuere . ' At other times,#concert which has a ' star . ' They even booed Herbert von Karajan 's ' Die Walkuere . ' At other times
mgc0134,mg0487,boo,booing,57,4160229,2013,2010,FIC,Bk:WhenDevilDoesnt,"and mask , came out onto the balcony above . The",booing,"got louder , but this devil hissed back and stomped his feet","and mask , came out onto the balcony above . The booing got louder , but this devil hissed back and stomped his feet"
mgc0135,mg0923,shoo,shooed,10,230958,1952,1950,MAG,Time,to the British airfield where the planes were parked : they,shooed,away all visitors . Finally Chennault took his appeal to Britain,to the British airfield where the planes were parked : they shooed away all visitors . Finally Chennault took his appeal to Britain
mgc0136,mg0885,shoo,shooed,143,483,1921,1920,FIC,Cow-Country,challenge he made no reply whatever . The group around Jeff,shooed,"Smoky gently toward the other side of the corral , thereby","challenge he made no reply whatever . The group around Jeff shooed Smoky gently toward the other side of the corral , thereby"
mgc0137,mg0766,ooh,oohed,10,269851,1963,1960,MAG,Time,"near the roof girders , and a family-trade crowd of 4,320",oohed,and aahed . This was the finale of the Holiday on Ice,"near the roof girders , and a family-trade crowd of 4,320 oohed and aahed . This was the finale of the Holiday on Ice"
mgc0138,mg0720,boo,boos,168,607693,2006,2000,NEWS,WashPost,"massaging his fan base , which he publicly reprimanded after",boos,were heard at Smith Center during an overtime win over Saint,"massaging his fan base , which he publicly reprimanded after boos were heard at Smith Center during an overtime win over Saint"
mgc0139,mg0571,boo,boos,17,16601,1952,1950,FIC,Mov:AndroclesLion,to attack . Their instructions are intermingled with,boos,and catcalls and cries of derision . 418 MED . SHOT of,to attack . Their instructions are intermingled with boos and catcalls and cries of derision . 418 MED . SHOT of
mgc0140,mg0808,ooh,oohing,23,384365,2006,2000,MAG,Esquire,""" he tells the woman from exTra , who has been",oohing,"on camera over his success , "" I 'm in this unique",""" he tells the woman from exTra , who has been oohing on camera over his success , "" I 'm in this unique"
mgc0141,mg0697,boo,boos,89,350527,1993,1990,MAG,Time,"also feed his awesomely detailed Guide , which includes ahs and",boos,"for 7,500 wines . Parker devotes more lineage to bottom-drawer","also feed his awesomely detailed Guide , which includes ahs and boos for 7,500 wines . Parker devotes more lineage to bottom-drawer"
mgc0142,mg1033,shoo,shooed,64,55735,2001,2000,FIC,FantasySciFi,"what has that to do with it ? "" The Witch",shooed,"her out of the hut . # As the Witch predicted ,","what has that to do with it ? "" The Witch shooed her out of the hut . # As the Witch predicted ,"
mgc0143,mg0952,shoo,shooed,221,10563,1972,1970,FIC,VisionsCody,". . "" The non-corn came up at that point and",shooed,"them toward the stairs . They went down the steps , along",". . "" The non-corn came up at that point and shooed them toward the stairs . They went down the steps , along"
mgc0144,mg0107,boo,booed,20,311288,1960,1960,MAG,Time,"#Johnson , Democratic leader of the U.S. Senate , were",booed,"and hissed ( California Governor Pat Brown later apologized ,","#Johnson , Democratic leader of the U.S. Senate , were booed and hissed ( California Governor Pat Brown later apologized ,"
mgc0145,mg1088,shoo,shooing,153,9230,1854,1850,FIC,LifeSayingsMrs,"invisible annoyance . It was all without avail , and """,shooing,""" was bootless , for the sound came again to her wakeful","invisible annoyance . It was all without avail , and "" shooing "" was bootless , for the sound came again to her wakeful"
mgc0146,mg0499,boo,boos,137,436520,1912,1910,MAG,Atlantic,"may dwell on it thus much . The word cpuo-t ,",boos,occurs only five times in ancient Greek poetry ; twice it is,"may dwell on it thus much . The word cpuo-t , boos occurs only five times in ancient Greek poetry ; twice it is"
mgc0147,mg0422,boo,booing,75,320030,1978,1970,MAG,Time,. At one point he waited for the crowd to stop,booing,"McEnroe , then declared : "" He 's only 19 . """,". At one point he waited for the crowd to stop booing McEnroe , then declared : "" He 's only 19 . """
mgc0148,mg0583,boo,boos,53,10356,1957,1950,FIC,Line,"a storm of applause came a hurricane of catcalls , of",boos,"and stamping feet . The guard , a chunky , red-faced little","a storm of applause came a hurricane of catcalls , of boos and stamping feet . The guard , a chunky , red-faced little"
mgc0149,mg1426,wow,wowing,8,4120174,2012,2010,FIC,Bk:SecretsLostSummer,"#, she opened her own studio in February , immediately",wowing,everyone . It was as if she had reached critical mass --,"#, she opened her own studio in February , immediately wowing everyone . It was as if she had reached critical mass --"
mgc0150,mg0266,boo,booed,211,4117012,2011,2010,NEWS,Atlanta,"#for an examination and a tape job , and was",booed,when he came charging out of the tunnel . He returned to,"#for an examination and a tape job , and was booed when he came charging out of the tunnel . He returned to"
